fpTime,IAvgTime,IStdTime,IToTime,INumPck,ISumPckDim,IMeanPckDim,IMinPckDim,IMaxPckDim,IStdPckDim,IVarPckDim,ISkewPckDim,IKurPckDim,IP90PckDim,OAvgTime,OStdTime,OToTime,ONumPck,OSumPckDim,OMeanPckDim,OMinPckDim,OMaxPckDim,OStdPckDim,OVarPckDim,OSkewPckDim,OKurPckDim,OP90PckDim,BAvgTime,BStdTime,BToTime,BNumPck,BSumPckDim,BMeanPckDim,BMinPckDim,BMaxPckDim,BStdPckDim,BVarPckDim,BSkewPckDim,BKurPckDim,BP90PckDim,Device,Label
1532952904.3937323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,0,0,0.0,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,N,DB
1532953477.8366575,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0067901611328125e-05,0.0,5.0067901611328125e-05,2,185,92.5,66,119,26.5,702.25,0.0,-2.0,113.7,5.0067901611328125e-05,0.0,5.0067901611328125e-05,2,185,92.5,66,119,26.5,702.25,0.0,-2.0,113.7,N,DB
1532953480.4437506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,343,343.0,343,343,0.0,0.0,0.0,-3.0,343.0,0,0,0.0,1,343,343.0,343,343,0.0,0.0,0.0,-3.0,343.0,N,GEN
1532953483.4931955,0.0949135356479221,0.15618104817121245,0.8542218208312988,10,4550,455.0,119,1111,363.87250514431565,132403.2,0.4591496290377803,-1.258595722460581,952.5999999999999,0.22553187608718872,0.21686611321880378,0.9021275043487549,5,3075,615.0,583,663,33.56188314144485,1126.4,0.39005287741865136,-1.65702479338843,656.6,0.06692051887512207,0.09639114786449733,1.121896743774414,15,7625,508.3333333333333,119,1111,307.1370305833466,94333.15555555557,0.03633365140178013,-0.8885632875822105,826.1999999999998,N,GEN
1532953484.9230034,0.16382890939712524,0.14756179878835654,0.655315637588501,5,3635,727.0,74,1660,698.7279871309006,488220.8,0.40203410799950373,-1.7844030810604843,1593.6,0.01376199722290039,0.0,0.01376199722290039,2,307,153.5,74,233,79.5,6320.25,0.0,-2.0,217.10000000000002,0.008217334747314453,0.0,0.655315637588501,7,3942,563.1428571428571,74,1660,646.2645253568339,417657.8367346939,0.9286936606263133,-1.0638429565626515,1560.4,N,DB
1532953487.3036168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,0,0,0.0,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,N,DB
1532704692.302857,0.08566570281982422,0.12111841080290178,0.25699710845947266,4,567,141.75,104,198,39.95231532714969,1596.1875,0.3038965807074004,-1.6056467089691902,186.89999999999998,0.04936373233795166,0.08548080842056556,0.19745492935180664,5,856,171.2,104,250,58.11161673882426,3376.96,-0.06775551870228341,-1.5794885169828026,232.4,0.05085939168930054,0.08465215461167194,0.25699710845947266,9,1423,158.11111111111111,104,250,52.91175976082873,2799.654320987654,0.2657912590250395,-1.3740742561378094,214.8,N,GP
1532704692.875065,0,0,0,0,0,0,0,0,0,0,0,0,0,4.220008850097656e-05,0.0,4.220008850097656e-05,2,1201,600.5,89,1112,511.5,261632.25,0.0,-2.0,1009.7,4.220008850097656e-05,0.0,4.220008850097656e-05,2,1201,600.5,89,1112,511.5,261632.25,0.0,-2.0,1009.7,N,GEN
1532704694.4963815,0.04175802071889242,0.07286434944430997,0.2505481243133545,7,5858,836.8571428571429,104,1580,652.9844514822316,426388.69387755095,0.20597247728778859,-1.8596229815763246,1580.0,0.0506436824798584,0.07160412393166735,0.1519310474395752,4,732,183.0,96,432,143.78803844548406,20675.0,1.1533603308160572,-0.6676981593118585,333.6000000000001,0.06134986877441406,0.08671950183442863,0.3359651565551758,11,6590,599.0909090909091,96,1580,614.6452716139248,377788.80991735536,0.8796467658216013,-1.0542027041626314,1580.0,N,GP
1532704696.481043,0.22656869888305664,0.3401854598504537,1.1328434944152832,6,1922,320.3333333333333,104,722,284.30304645258764,80828.22222222222,0.7008066769438969,-1.4999999999999998,722.0,0.09684522335345928,0.29557990515649346,1.2589879035949707,14,6720,480.0,96,1484,505.58707035908833,255618.2857142857,1.1666000033935664,-0.29948787853772885,1408.1000000000004,0.018069047194260817,0.03819577454747754,1.3338377475738525,20,8642,432.1,96,1484,456.65620547628606,208534.88999999998,1.3400288979853534,0.4228693192782589,1256.3000000000004,N,GP
1532704703.0591466,0.011687517166137695,0.0,0.011687517166137695,2,279,139.5,74,205,65.5,4290.25,0.0,-2.0,191.9,0.024218320846557617,0.017998780291978236,0.07265496253967285,4,1627,406.75,74,1180,452.12574301846604,204417.6875,1.0716798914424404,-0.7382848051502324,905.2000000000002,0.005895376205444336,0.0010518936023963927,0.07265496253967285,6,1906,317.6666666666667,74,1180,391.8931260206311,153580.22222222222,1.666034796733552,0.9717313249471453,722.0,N,GEN
1532704835.9847736,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1021575927734375e-05,0.0,5.1021575927734375e-05,2,289,144.5,116,173,28.5,812.25,0.0,-2.0,167.3,5.1021575927734375e-05,0.0,5.1021575927734375e-05,2,289,144.5,116,173,28.5,812.25,0.0,-2.0,167.3,N,GP
1532704841.8599634,0,0,0,0,0,0,0,0,0,0,0,0,0,0.05060386657714844,0.04119110107421875,0.10120773315429688,3,2373,791.0,180,1453,520.9497736506531,271388.6666666667,0.1459089105590416,-1.5,1310.4,0.05060386657714844,0.04119110107421875,0.10120773315429688,3,2373,791.0,180,1453,520.9497736506531,271388.6666666667,0.1459089105590416,-1.5,1310.4,N,GP
1532704844.1930795,0.007287471852404006,0.027880594294250844,0.3425111770629883,48,52411,1091.8958333333333,104,2948,851.1095023454027,724387.384982639,0.457207084240932,-0.831837401152677,2220.0,0.022092421849568684,0.03122283513987619,0.06627726554870605,4,741,185.25,96,441,147.68441860941186,21810.6875,1.1534301061295,-0.667644466497006,339.9000000000001,0.06166338920593262,0.08715614334665418,0.3425111770629883,52,53152,1022.1538461538462,96,2948,853.6453367451528,728710.3609467454,0.5648943966992259,-0.766109818752978,2220.0,N,GP
1532704845.8317564,0.24115610122680664,0.17049074598916772,0.7234683036804199,4,1268,317.0,104,722,252.58859831750127,63801.0,0.7308564620092276,-1.094793498799825,606.8000000000001,0.08099675178527832,0.20403915023441366,0.7289707660675049,10,3971,397.1,96,1484,487.62617854253887,237779.28999999998,1.49277795086561,0.39400326263378194,1257.1999999999998,0.08096816804673937,0.1249307438036935,0.8428702354431152,14,5239,374.2142857142857,96,1484,435.17881030534505,189380.59693877547,1.6439292640256942,1.202564815487972,1079.0000000000005,N,GP
1532953822.2953866,0.1415399114290873,0.28685968276881574,1.6984789371490479,13,3318,255.23076923076923,66,1111,293.1012305688032,85908.33136094673,2.022486273390795,2.889474914046306,602.2000000000002,0.32818273703257245,0.4346228633784461,1.9690964221954346,7,3260,465.7142857142857,66,663,238.16123847134335,56720.775510204076,-0.9127523549950454,-1.0788099587268116,653.4,0.047954956690470375,0.09226002388811932,1.9737803936004639,20,6578,328.9,66,1111,292.8680419574659,85771.68999999999,1.0043791096927004,0.057002852170978446,648.6,N,GEN
1532953823.613083,0.09167288144429525,0.12521196255816977,1.3750932216644287,16,18862,1178.875,74,2922,764.3199489578955,584184.984375,0.6485030330431036,0.10250159897567057,2046.5,0.015498638153076172,0.0,0.015498638153076172,2,307,153.5,74,233,79.5,6320.25,0.0,-2.0,217.10000000000002,0.008589029312133789,0.0,1.3750932216644287,18,19169,1064.9444444444443,74,2922,789.8222354303826,623819.1635802469,0.7106364582273155,0.03025599641159049,1825.500000000001,N,DB
1532953826.6986017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,0,0,0.0,1,743,743.0,743,743,0.0,0.0,0.0,-3.0,743.0,N,DB
1532952088.8600128,0.07512544261084662,0.11393608394005401,1.3522579669952393,19,7412,390.10526315789474,74,1415,408.35225953462776,166751.56786703598,1.2033452294000822,0.07785291467406097,970.1999999999999,0.08785550410930927,0.18353633083214863,1.1421215534210205,14,4518,322.7142857142857,74,663,227.88983195878677,51933.775510204076,0.39325842276487877,-1.5631384142828144,632.6000000000001,0.004169885928814228,0.0031777526163652456,1.3579471111297607,33,11930,361.5151515151515,74,1415,345.18156146655946,119150.31037649218,1.3326708791150224,0.9923933822483133,880.6000000000003,N,GEN
