fpTime,IAvgTime,IStdTime,IToTime,INumPck,ISumPckDim,IMeanPckDim,IMinPckDim,IMaxPckDim,IStdPckDim,IVarPckDim,ISkewPckDim,IKurPckDim,IP90PckDim,OAvgTime,OStdTime,OToTime,ONumPck,OSumPckDim,OMeanPckDim,OMinPckDim,OMaxPckDim,OStdPckDim,OVarPckDim,OSkewPckDim,OKurPckDim,OP90PckDim,BAvgTime,BStdTime,BToTime,BNumPck,BSumPckDim,BMeanPckDim,BMinPckDim,BMaxPckDim,BStdPckDim,BVarPckDim,BSkewPckDim,BKurPckDim,BP90PckDim,Device,Label,Prediction,Labels List,Confidence
1649783586.51363,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000175,0.000000,0.000175,2,108,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,0.000175,0.000000,0.000175,2,108,54.0,54,54,0.0,0.0,0.0,-3.0,54.0,R3,GEN,TSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 0. 0. 1.]
1649783587.929743,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35946975,0.3667449464957731356906128952,1.437879,5,7470,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0.35946975,0.3667449464957731356906128952,1.437879,5,7470,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,R3,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.8 0.  0.  0.2 0.  0. ]
1649783590.89661,0.15401725,0.09286805096580578071370721115,0.616069,5,1536,307.2,66,869,294.2239963021371,86567.75999999998,1.1803817237927645,-0.17173341153313038,635.0000000000001,0.15527325,0.08675177457082650364105005358,0.621093,5,1929,385.8,66,1076,395.016151568515,156037.76,0.832954649805958,-0.9247464762253377,878.8000000000001,0.054271,0.02863727054905896579063318684,0.700677,10,3465,346.5,66,1076,350.4957203733021,122847.25,1.0404288109549666,-0.4382696893086382,889.7,R3,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.6 0.  0.4 0.  0.  0. ]
1649783591.82251,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000678,0.000000,0.000678,2,2988,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0.000678,0.000000,0.000678,2,2988,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,R3,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.8 0.  0.  0.2 0.  0. ]
1649783593.318711,0.000117,0.000000,0.000117,2,2068,1034.0,574,1494,460.0,211600.0,0.0,-2.0,1402.0000000000002,1.625177,0.000000,1.625177,2,1077,538.5,532,545,6.5,42.25,0.0,-2.0,543.7,0.144790,0.000000,1.625177,4,3145,786.25,532,1494,408.90241806572874,167201.1875,1.1499390584749078,-0.6704076329474278,1218.0,R3,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1649783593.560246,0.272972,0.3990115783457918655689083610,1.637832,7,1498,214.0,66,764,236.06476109019624,55726.57142857143,1.6962506686510834,1.2773435192603246,482.0000000000001,0.268979375,0.3314901418100308680731623822,2.151835,9,1137,126.33333333333333,54,443,120.79459149040298,14591.333333333336,1.931235775638959,2.3262798658235564,253.40000000000003,0.121963,0.1011317371958476742154823688,2.151835,16,2635,164.6875,54,764,185.68613261024637,34479.33984375,2.2429812119022596,4.160934664576699,368.5,R3,DB,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1649783593.629382,0.085030,0.000000,0.085030,2,161,80.5,69,92,11.5,132.25,0.0,-2.0,89.69999999999999,0,0,0.000000,1,105,105.0,105,105,0.0,0.0,0.0,-3.0,105.0,0,0,0.135054,3,266,88.66666666666667,69,105,14.884742374510738,221.55555555555554,-0.3246836060189899,-1.4999999999999996,102.39999999999999,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783598.274621,0.00001466666666666666666666666667,4.714045207910316829338962414E-7,0.000044,4,669,167.25,112,281,66.76591570554544,4457.6875,1.0431718712860734,-0.7496488100707377,240.50000000000003,0.000000,0.000000,0.000000,2,2010,1005.0,526,1484,479.0,229441.0,0.0,-2.0,1388.2,0.000000,0.000000,0.152060,6,2679,446.5,112,1484,485.19403335160666,235413.25,1.4831961709694554,0.5792179462191966,1005.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783601.854192,0.05154183333333333333333333333,0.06689132408969209679701922177,0.309251,7,2750,392.85714285714283,228,1072,279.5268597221427,78135.26530612244,1.9727738522734586,2.016655786678389,626.2000000000003,0.000243,0.000000,0.000243,2,2988,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0.000243,0.000000,0.977561,9,5738,637.5555555555555,228,1494,519.9446789186351,270342.4691358025,0.8331052413322881,-1.150088137117814,1494.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.4 0.  0.  0.6 0.  0.  0. ]
1649783604.115628,0.0821884,0.1160880341733806775035019573,0.821884,11,8656,786.9090909090909,74,1446,565.6560880228864,319966.80991735536,0.008619265820457607,-1.7890708972665537,1446.0,0.0763315,0.1003286323314536168007279313,0.610652,9,3143,349.22222222222223,74,723,237.46615093420402,56390.17283950617,0.1311922388473893,-1.5447853567849161,611.0,0.022883125,0.03087231915663892912392240251,0.896579,20,11799,589.95,74,1446,498.76933295863324,248770.84749999997,0.6869085916277716,-1.0237279876192746,1356.9,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.2 0.8 0.  0.  0. ]
1649783604.116215,0.07589314285714285714285714286,0.1313502393248443135512550537,0.531252,8,5367,670.875,104,1514,575.5967419774021,331311.609375,0.49326409515455444,-1.4896589931715012,1514.0,2.553645,0.000000,2.553645,2,2988,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0.769610,0.000000,2.553645,10,8355,835.5,104,1514,611.1095237353121,373454.85,-0.009242351767260551,-1.8214743566687248,1514.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.8 0.  0.  0. ]
1649783604.639797,0.1496719230769230769230769231,0.1680720451159431251292632861,1.945735,14,6921,494.35714285714283,74,1066,345.73371403496094,119531.80102040815,0.5923810336510348,-0.9031117809372669,1065.7,0.1646289166666666666666666667,0.1517719742774547585837809088,1.975547,13,4529,348.38461538461536,74,591,224.58527195410258,50438.54437869822,-0.12701960950028768,-1.8662957296868752,583.0,0.0541005,0.05341623156479061593043595204,2.080252,27,11450,424.0740740740741,74,1066,302.6290879664444,91584.36488340193,0.7045056101753747,-0.209952357364382,879.6000000000006,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783608.310994,1.858565,0.000000,1.858565,2,1774,887.0,550,1224,337.0,113569.0,0.0,-2.0,1156.6000000000001,0.4466652727272727272727272727,0.5309670783567883332359776242,4.913318,12,17928,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0.4097096363636363636363636364,0.5038930799541564952738798414,4.913318,14,19702,1407.2857142857142,550,1494,247.66983453536588,61340.34693877552,-2.9544637035286323,7.288033374461742,1494.0,R3,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.4 0.  0.  0. ]
1649783609.445693,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5094146,0.4518850159138273529217599405,2.547073,6,492,82.0,66,90,11.313708498984761,128.0,-0.7071067811865475,-1.5,90.0,0.5094146,0.4518850159138273529217599405,2.547073,6,492,82.0,66,90,11.313708498984761,128.0,-0.7071067811865475,-1.5,90.0,R3,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.4 0.  0.  0. ]
1649783611.379893,0.102197,0.102178,0.204394,3,1276,425.3333333333333,114,849,310.3979524560188,96346.88888888889,0.4954524954832325,-1.4999999999999998,741.8000000000001,0.202217,0.000000,0.202217,2,649,324.5,206,443,118.5,14042.25,0.0,-2.0,419.29999999999995,0.202217,0.000000,0.666947,5,1925,385.0,114,849,256.642163332528,65865.2,0.876506029985149,-0.5653282459123732,686.6,R3,DB,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.2 0.6 0.  0. ]
1649783615.834136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783615.883369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,1494,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0,0,0.000000,1,1494,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,R3,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.8 0.  0.  0.2 0.  0. ]
1649783617.114112,0.327617,0.3263127400718519295244759678,1.638085,6,3906,651.0,234,1514,524.6503597635286,275258.0,0.7569242733313232,-1.318948904224472,1383.5,0,0,0.000000,1,1494,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0,0,2.406316,7,5400,771.4285714285714,234,1514,568.2901314200236,322953.67346938775,0.33156253756811527,-1.8140628101373817,1502.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.8 0.  0.  0. ]
1649783632.108888,0.000018,0.000000,0.000018,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.0805825,0.0786175,0.161165,3,217,72.33333333333333,54,97,18.116904322268255,328.22222222222223,0.4816507864120784,-1.4999999999999993,90.80000000000001,0.055275,0.053310,0.161165,5,380,76.0,54,97,17.69745744450315,313.2,0.21194896872438485,-1.6885713167256302,97.0,R3,DB,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783633.807459,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4083185,0.4081665,0.816637,3,4482,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0.4083185,0.4081665,0.816637,3,4482,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,R3,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.8 0.  0.  0.2 0.  0. ]
1649783634.368573,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000015,0.000000,0.000015,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.000015,0.000000,0.000015,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783636.929649,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,553,553.0,553,553,0.0,0.0,0.0,-3.0,553.0,0,0,0.000000,1,553,553.0,553,553,0.0,0.0,0.0,-3.0,553.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.  0.  0.8 0.  0.  0. ]
1649783637.083073,0.09442415384615384615384615385,0.07451021233242115253005030418,1.227514,14,3323,237.35714285714286,66,747,213.4976102719577,45581.22959183674,1.3771866786925007,0.48340344779870215,590.9000000000002,0.070237125,0.05873353669101133739422168957,1.123794,17,4539,267.0,54,604,227.8970355742466,51937.05882352941,0.5726498743812392,-1.5489889356091648,585.4,0.0448886875,0.03190696846442550627670026685,1.381528,31,7862,253.61290322580646,54,747,222.00067965884844,49284.30176899065,0.9056546927150843,-0.8247078460178106,589.0,R3,DB,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.2 0.  0.2 0. ]
1649783644.301519,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,108,108.0,108,108,0.0,0.0,0.0,-3.0,108.0,0,0,0.000000,1,108,108.0,108,108,0.0,0.0,0.0,-3.0,108.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783645.683886,0,0,0.000000,1,74,74.0,74,74,0.0,0.0,0.0,-3.0,74.0,0.102997,0.000000,0.102997,2,140,70.0,66,74,4.0,16.0,0.0,-2.0,73.2,0.089032,0.000000,0.102997,3,214,71.33333333333333,66,74,3.7712361663282534,14.222222222222221,-0.7071067811865438,-1.5000000000000036,74.0,R3,GEN,TSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 0. 0. 1.]
1649783645.837493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,800,800.0,800,800,0.0,0.0,0.0,-3.0,800.0,0,0,0.000000,1,800,800.0,800,800,0.0,0.0,0.0,-3.0,800.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783647.423557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,1494,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,0,0,0.000000,1,1494,1494.0,1494,1494,0.0,0.0,0.0,-3.0,1494.0,R3,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.8 0.  0.  0.2 0.  0. ]
1649783650.550487,0.000000,0.000000,0.000000,2,156,78.0,66,90,12.0,144.0,0.0,-2.0,87.6,0.06823966666666666666666666667,0.09642555902640935975729267626,0.204719,4,264,66.0,54,90,14.696938456699069,216.0,0.816496580927726,-1.0,82.80000000000001,0.01680666666666666666666666667,0.02372792226236610226662320600,0.204719,6,420,70.0,54,90,14.966629547095765,224.0,0.3818017741606063,-1.5,90.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783650.550564,0,0,0,0,0,0,0,0,0,0,0,0,0,1.967433,0.000000,1.967433,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,1.967433,0.000000,1.967433,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783650.705568,0.1072930476190476190476190476,0.2019738696237888497514377351,2.253154,22,15049,684.0454545454545,104,1514,583.3128333666662,340253.861570248,0.6300522143683961,-1.4613622134790856,1514.0,0.6133406666666666666666666667,0.5662894206247857810633282565,3.680044,7,7250,1035.7142857142858,147,1494,563.0277116462676,317000.2040816326,-0.5844954663373996,-1.4342197853845462,1494.0,0.3664568333333333333333333333,0.4700125005420659612900934008,4.451862,29,22299,768.9310344827586,104,1514,597.7348582448566,357286.96076099883,0.3245463056249862,-1.7534271171772473,1514.0,R3,GEN,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.2 0.8 0.  0. ]
1649783651.983687,0,0,0.00000,1,460,460.0,460,460,0.0,0.0,0.0,-3.0,460.0,0,0,0.000000,1,246,246.0,246,246,0.0,0.0,0.0,-3.0,246.0,0,0,0.058653,2,706,353.0,246,460,107.0,11449.0,0.0,-2.0,438.6,R3,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[1. 0. 0. 0. 0. 0. 0.]
1649783654.080004,0.06625066666666666666666666667,0.09353917705551092896156633378,0.198752,4,1291,322.75,114,769,267.91731467003024,71779.6875,0.9184227357672873,-0.8914909603173147,626.5000000000001,0.203040,0.000000,0.203040,2,649,324.5,206,443,118.5,14042.25,0.0,-2.0,419.29999999999995,0.203040,0.000000,0.667085,6,1940,323.3333333333333,114,769,229.20417874802274,52534.555555555555,0.972287098179275,-0.3618884176066648,606.0,R3,DB,GP,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 1. 0. 0.]
1649783656.445965,0.000057,0.000000,0.000057,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.4547035,0.0785485,0.909407,3,228,76.0,54,108,23.15167380558045,536.0,0.567316577993729,-1.5,99.60000000000001,0.430436,0.102816,0.909407,5,391,78.2,54,108,20.614557962760202,424.96000000000004,0.34939375874940465,-1.559379188913032,103.6,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783656.977991,0.000442,0.000000,0.000442,2,132,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.001427,0.000000,0.001427,2,132,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.001427,0.000000,0.043948,4,264,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1649783656.979217,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,0.000000,0.000000,2,132,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0.000000,0.000000,0.000000,2,132,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783656.988676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783656.988676,0.000058,0.000000,0.000058,2,163,81.5,66,97,15.5,240.25,0.0,-2.0,93.89999999999999,0.0812765,0.0812135,0.162553,3,174,58.0,54,66,5.656854249492381,32.0,0.7071067811865475,-1.5,63.6,0.0571045,0.0570465,0.162553,5,337,67.4,54,97,15.742934923323542,247.84,1.08242474280316,-0.2905099022631079,84.60000000000001,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783656.988676,0.00001466666666666666666666666667,4.714045207910316829338962414E-7,0.000044,4,326,81.5,66,97,15.5,240.25,0.0,-2.0,97.0,0.0325676,0.06477380421312307020426465108,0.162838,6,348,58.0,54,66,5.656854249492381,32.0,0.7071067811865475,-1.5,66.0,0.0228542,0.04560143968516783571835350302,0.162838,10,674,67.4,54,97,15.74293492332354,247.83999999999997,1.08242474280316,-0.2905099022631079,97.0,R3,DB,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1649783656.988984,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.000000,1,66,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,0,0,0.050344,2,132,66.0,66,66,0.0,0.0,0.0,-3.0,66.0,R3,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.6 0.  0.  0.4]
1649783658.699678,0.00003033333333333333333333333333,0.00001966949132257590663717920678,0.000091,4,819,204.75,112,374,101.26049328341236,10253.6875,0.925076169306968,-0.8442999796915815,317.90000000000003,0.096898,0.096898,0.193796,3,2122,707.3333333333334,112,1484,574.6055651971668,330171.5555555555,0.44193971099516854,-1.5,1292.4,0.071719,0.071719,0.193796,7,2941,420.14285714285717,112,1484,457.4058618437018,209220.12244897962,1.6620049386371312,1.267849294146349,909.2000000000003,R3,GEN,TSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 0. 0. 0. 1.]
1648491485.419265,0,0,0,0,0,0,0,0,0,0,0,0,0,0.203316,0.000000,0.203316,2,223,111.5,96,127,15.5,240.25,0.0,-2.0,123.89999999999999,0.203316,0.000000,0.203316,2,223,111.5,96,127,15.5,240.25,0.0,-2.0,123.89999999999999,R1,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.2 0.4 0.  0.2 0.2 0.  0. ]
1648491493.824416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.000000,1,630,630.0,630,630,0.0,0.0,0.0,-3.0,630.0,0,0,0.000000,1,630,630.0,630,630,0.0,0.0,0.0,-3.0,630.0,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.8 0.  0.  0.2 0.  0.  0. ]
1648491514.506924,0.1883810833333333333333333333,0.2267058566518365346739536530,2.260573,13,3923,301.7692307692308,66,750,258.1916860504267,66662.94674556212,0.6300488448119568,-1.1812385329392352,711.2000000000002,0.1565453333333333333333333333,0.1991956391549663306924630812,2.348180,16,5319,332.4375,54,1296,464.1287494798722,215415.49609375,1.5393332743184358,0.46405028599154763,1287.5,0.101403,0.1127641975155826368696966728,2.348180,29,9242,318.6896551724138,54,1296,385.9610578398378,148965.93816884662,1.6202709046143866,1.3638160615339636,855.7999999999997,R1,GEN,CSMS,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 1. 0. 0. 0. 0. 0.]
1648491514.92373,0.2998918883248730964467005076,0.6988893267949338583167942694,59.078702,198,101137,510.7929292929293,66,1514,457.7351827484563,209521.49752576265,1.275919346268875,0.46434527870847564,1514.0,0.2839228164251207729468599034,0.6871668095558840923050925847,58.772023,208,87466,420.50961538461536,54,1317,425.43660820368063,180996.30759985207,0.8121771126558193,-0.8914712850828566,1131.4000000000003,0.1374768357487922705314009662,0.6258288132919247579904799157,59.136653,406,188603,464.5394088669951,54,1514,443.78388892856054,196944.14007255697,1.0715212659832962,0.025465629871698425,1211.5,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.4 0.  0.6 0.  0.  0. ]
1648491515.630591,0.222270,0.1615951718389713111006077212,1.333620,7,1070,152.85714285714286,54,365,115.71075832366121,13388.979591836733,0.9414852965578664,-0.8805641794081045,324.20000000000005,0.273317,0.1379440262033843928791624102,1.366585,6,909,151.5,66,281,81.23371631697437,6598.916666666667,0.4481633658896381,-1.3864642700541452,256.5,0.1781756,0.1035411505549363692215395817,1.605601,13,1979,152.23076923076923,54,365,101.26974933403122,10255.562130177517,0.8696001389166346,-0.7306494548561786,293.8,R1,GEN,MSPY,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.  0.4 0.  0.6 0. ]
1648491516.042533,0.099975125,0.2808576805777427461948224439,3.999005,41,25393,619.3414634146342,66,1514,555.4704272937115,308547.3955978584,0.46650852850078994,-1.4914761212570549,1514.0,0.1171140571428571428571428571,0.2257572030186340138470140519,4.098992,36,6358,176.61111111111111,54,448,138.00468546348907,19045.29320987655,1.0049439879044069,-0.3820212121774138,444.5,0.01195777142857142857142857143,0.01786944511583264305700639075,4.098992,77,31751,412.35064935064935,54,1514,471.15993276151795,221991.6822398381,1.3206202672903724,0.2187937527731787,1266.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491516.048933,1.386655342857142857142857143,4.311420642152030299401639291,48.532937,36,20582,571.7222222222222,66,1484,467.02870546508706,218115.81172839506,0.8142466591522143,-0.5866757205532589,1373.5,2.205821590909090909090909091,5.307838995671647666137404745,48.528075,23,13978,607.7391304347826,66,1148,458.66424372171093,210372.88846880905,0.10274987959289078,-1.7206797376665228,1143.0,0.03254254545454545454545454545,0.03485892815298839063789913828,48.613089,59,34560,585.7627118644068,66,1484,464.1184586873708,215405.9436943407,0.5429266212565264,-1.0599145564842074,1263.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.  0.  0.4 0.6 0.  0.  0. ]
1648491516.149561,0.698334,1.056404568608636792466785914,3.49167,6,3046,507.6666666666667,66,1484,480.5353496073127,230914.22222222222,1.1437708244867462,0.07250680134616783,1064.5,0.6983396,1.194960603716222939145310342,3.491698,6,1301,216.83333333333334,66,658,206.7183403141149,42732.47222222222,1.4646949111927492,0.5624983994541171,452.5,0.0600578,0.04200903075958787221492931858,3.554819,12,4347,362.25,66,1484,397.4535874371581,157969.35416666666,1.7675136225271721,2.4548847378029386,656.7,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
1648491516.371999,0.7702783043478260869565217391,4.255417055741871749434044994,35.432802,47,12289,261.468085106383,66,1450,326.2803161793865,106458.84472612041,2.4931333338254347,5.779630647422456,496.0,0.4947714861111111111111111111,3.309758955864808195209857478,35.623547,73,17969,246.15068493150685,54,1070,327.3748917675344,107174.31975980484,1.9182938280586967,1.967002524844304,1047.0,0.441940625,3.303003657808535898432946093,35.623547,120,30258,252.15,54,1450,327.03209959676235,106949.99416666667,2.1401753555713015,3.4692151618205935,1029.9,R1,GEN,CIMG,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0.6 0.  0.  0.4 0.  0.  0. ]
1648491516.664708,1.164774516129032258064516129,2.650466565225802399063490572,36.108010,32,20852,651.625,66,1484,605.3323854503408,366427.296875,0.3273580634898051,-1.714484957480491,1482.6,1.815538736842105263157894737,3.317178145576810053534259937,34.495236,20,11154,557.7,66,1236,459.1601136858471,210828.01,0.3973868872313895,-1.5898082865850625,1146.9,0.1276037368421052631578947368,0.1551247893644075203906442689,36.185287,52,32006,615.5,66,1484,555.5802753047415,308669.4423076923,0.4070866415621034,-1.5646162625363529,1434.0,R1,GEN,GEN,['CIMG' 'CSMS' 'DB' 'GEN' 'GP' 'MSPY' 'TSPY'],[0. 0. 0. 1. 0. 0. 0.]
